1315966434.919845000,5,-37.9469,-33.9093,3.62641
1315966434.919845000,7,-5.93634,-51.7835,3.23005
1315966434.919845000,92,51.1966,19.5082,2.10639
1315966434.919845000,48,-9.44356,-10.7509,4.01539
1315966434.919845000,6,33.3008,-4.7485,3.02384
1315966434.919845000,1,-25.9266,38.5437,-0.426175
1315966434.919845000,3,-18.9634,-8.1812,1.42411
1315966434.919845000,11,7.23342,-16.2048,0.755131
1315966434.919845000,10,-25.5461,19.2651,0.475795
1315966434.919845000,15,-1.87289,3.16809,0.602178
1315966434.919845000,12,-11.6805,-3.2969,0.650619
1315966434.919845000,28,-29.8164,63.2633,3.08497
1315966434.919845000,39,-46.7846,-34.5632,4.07852
1315966434.919845000,8,10.5517,-29.9148,2.72019
1315966434.919845000,23,-29.966,44.7529,3.73529
1315966434.919845000,17,-29.3626,36.4599,3.51897
1315966434.919845000,30,-7.87782,22.9092,-0.0485062
1315966434.919845000,18,-19.3497,-6.15889,2.53035
1315966434.919845000,21,6.71274,-21.4084,1.01823
1315966434.919845000,20,7.10107,44.6176,2.45966
1315966434.919845000,40,-34.1336,37.3804,3.41563
1315966434.919845000,22,5.18785,48.4843,2.54313
1315966434.919845000,54,9.32251,-6.57395,1.09517
1315966434.919845000,29,-12.2062,11.5562,2.12186
1315966434.919845000,93,20.3463,33.815,-0.56347
1315966434.919845000,42,-32.7621,23.9177,3.34948
1315966434.919845000,16,22.4044,25.6328,3.73793
1315966434.919845000,25,19.4932,43.5862,7.44284
1315966434.919845000,37,19.2783,7.05919,0.155611
1315966434.919845000,14,30.9465,6.86972,0.305628
1315966434.919845000,13,-2.37293,60.5267,0.172312
1315966434.919845000,36,35.0991,11.3961,2.69762
1315966434.919845000,43,46.7861,-4.95789,2.31961
1315966434.919845000,62,5.31926,-27.3526,0.724382
1315966434.919845000,41,4.45605,64.6445,-0.152415
1315966434.919845000,34,-33.9578,44.9515,3.38108
1315966434.919845000,38,21.0273,21.1468,-0.247113
1315966434.919845000,94,-2.61848,60.4691,-1.2326
1315966434.919845000,35,-22.8072,-8.3826,1.8951
1315966434.919845000,26,-27.3694,-50.2267,3.70451
1315966434.919845000,59,8.0315,9.04842,1.79221
1315966434.919845000,49,-14.4165,27.5512,1.75735
1315966434.919845000,73,-3.41912,-12.7333,2.00416
1315966434.919845000,50,-20.5969,-34.3127,3.31714
1315966434.919845000,95,18.1696,43.5369,5.34115
1315966434.919845000,45,5.01631,-44.8364,3.42081
1315966434.919845000,96,-5.04608,53.1603,-1.58485
1315966434.919845000,56,-26.0223,-34.1667,3.95569
1315966434.919845000,55,19.9979,43.6853,8.91562
1315966434.919845000,19,4.97157,-42.4871,1.57653
1315966434.919845000,84,19.965,28.1083,3.52926
1315966434.919845000,97,2.56993,7.94922,-0.783264
1315966434.919845000,44,10.4852,41.9363,2.46208
1315966434.919845000,66,-33.1875,52.115,1.98461
1315966434.919845000,52,7.5625,-42.5966,1.30864
1315966434.919845000,33,-37.8502,11.5355,0.327482
1315966434.919845000,63,-30.1133,72.3703,3.29482
1315966434.919845000,58,77.548,56.627,9.25252
1315966434.919845000,64,3.19023,63.3342,-1.1827
1315966434.919845000,60,-34.1085,17.0517,-0.326958
1315966434.919845000,51,-41.2946,8.96644,2.3323
1315966434.919845000,24,11.2932,-39.04,3.17403
1315966434.919845000,71,-32.579,33.3245,3.20212
1315966434.919845000,98,-4.96548,-23.4097,3.70799
1315966434.919845000,99,-34.1671,32.6105,1.66113
1315966434.919845000,79,-79.0772,19.6248,3.75535
1315966434.919845000,57,19.3997,43.5097,5.90819
1315966434.919845000,100,18.733,43.8489,14.7345
1315966434.919845000,27,42.5766,-7.93206,1.48432
1315966434.919845000,101,78.7044,13.9699,0.962905
1315966434.919845000,102,-45.6242,11.492,0.49218
